Total_Visits_Last_Year,Avg_Session_Duration_Minutes,Total_Clicks_On_Ads,Credit_Score,Loyalty_Points,Avg_Discount_Used,Total_Refund_Amount,Monthly_Spending_Estimate,Shipping_Distance_KM,Complaints_Count,Preferred_Contact_Time,Customer_Tier,Communication_Preference,Favorite_Product_Category,Special_Notes
0.713578123,4.064228047,-2.059925343,11.17975275,-2.977239703,4.959000812,-13.82383958,,5.712682675,-19.20815133,Evening,Gold,Phone,Clothing,VIP
2.281083179,10.40269604,14.83957678,10.98745503,,-2.978707464,-13.32965757,-1.582211953,-7.407865434,,,Platinum,Email,Electronics,Long-Term
22.604269,2.767739362,-4.157570729,12.57243599,15.08918984,-5.318699632,16.25930105,1.317383885,-16.00057887,0.828942475,Afternoon,,,Home,
-11.12672164,1.201642266,12.10690256,-27.16778068,2.47767197,11.20402653,-2.26037545,9.213490079,-10.75282539,-4.859294671,Morning,Bronze,,Clothing,
6.835722154,-1.234766609,,-13.5723615,-9.565063015,-4.662781702,2.22867062,-15.9531092,11.50916209,2.488863394,Morning,,Phone,Electronics,New Customer
-5.597015408,-8.662032391,24.30832211,-1.48820256,4.594005806,-12.37419554,-26.34749992,-13.54972107,-3.738339923,-3.447038605,Evening,Gold,,Electronics,
-5.042704156,-2.782283375,-1.505728296,12.80415885,2.855720683,-18.83822872,7.006770545,-7.258995474,4.321279843,21.58841137,Evening,,Phone,Beauty,VIP
-21.43970644,-2.162678182,-2.606682667,-1.979708757,-18.28853583,-6.440137376,14.87317485,17.09066114,7.011508159,5.554508579,,Gold,Phone,Clothing,
-2.37789008,2.843862805,-17.20425331,6.902158062,-1.745273169,-0.544022964,-2.306119242,-7.324392568,-5.988926113,-14.74221927,Morning,Gold,,Sports,Long-Term
-10.38640823,-5.771032911,-0.615578722,12.05653738,-13.5387,-2.666339075,1.118388201,-5.77644246,-2.408612183,0.284907185,,Silver,Email,Beauty,
18.00648244,-13.56814077,,19.6684691,16.22059646,-5.477774684,9.061967418,-8.622432588,0.908545121,7.565639112,Morning,Bronze,SMS,Electronics,VIP
-1.867672673,-1.783455995,1.039718784,-1.50299664,4.257472334,10.95164704,-3.132943449,4.291944203,-15.77074295,4.384743011,Afternoon,Silver,,,VIP
-11.84601975,-5.295217252,-1.64750486,-1.136845848,2.519918103,13.3609319,-7.708965473,-11.42371656,0.022198166,1.504713645,Evening,Platinum,SMS,,VIP
-10.12982691,-11.71034544,10.64934505,-7.199253532,9.195585464,-20.49727174,-4.900201815,-2.883041315,-26.61463476,13.69301597,,Platinum,,Sports,New Customer
,,-5.598847678,6.425178406,-5.462633375,13.86659707,-1.742214371,1.31891708,12.60928773,-1.200307798,Morning,Silver,,Sports,
-12.64282677,12.65335363,-3.118584201,-9.944426869,1.107787134,13.86511492,1.774189668,-7.586990511,,13.32229407,,Gold,,Clothing,New Customer
-8.105993612,6.228597441,-14.50763749,7.123567634,-19.35237761,-22.21173025,-5.670959052,-22.37303757,-8.055974235,-5.647163724,,Platinum,,Electronics,
2.062016315,0.537413562,1.382623189,7.57497373,7.572099635,-24.87722128,0.078820457,6.659381862,10.32282002,1.166034466,,Gold,SMS,Home,New Customer
5.941353185,17.2956975,2.470410312,1.546885324,-5.314922093,-6.006676096,-4.352336027,-8.486769787,10.98319755,5.173596386,,Gold,,Beauty,
9.996789313,-4.320019498,20.74971778,-18.76168401,8.382855254,-8.099445526,,-5.2929616,1.285453991,-12.40904554,Morning,,SMS,Clothing,New Customer
2.822375037,-4.579592,-9.876424191,2.036085572,-1.832203522,-3.690676949,27.4001084,0.940387222,9.168203314,0.885987362,Evening,Gold,Email,Sports,VIP
9.321893969,16.18428297,24.00903844,11.90145181,19.70401403,9.377557676,-10.22415688,12.7708889,4.498244119,-5.944754718,Afternoon,,Phone,Clothing,Long-Term
18.51405582,0.884136481,-17.50335988,1.382835005,10.98465568,-4.777412252,4.568576919,-6.5853381,-2.553908703,-6.564567774,Morning,Gold,SMS,,VIP
-14.91473375,-12.82745276,0.908153226,,8.057156281,-16.21685346,-3.539632362,24.59858127,-3.484054574,-12.84925026,,Silver,SMS,Sports,Long-Term
-2.272474754,-18.82213907,4.399805313,7.83263375,18.25747683,-5.912551148,-8.265402547,8.888450329,-0.385551217,-8.163270927,Evening,Silver,,Clothing,Long-Term
-20.07673561,-5.252801782,-2.722186189,-11.62700395,-12.08820217,4.946614732,-0.795432468,6.112570734,-11.51644973,-1.037098824,,Gold,SMS,Beauty,
5.789834006,10.33413285,18.5391196,-9.055581372,-16.26316405,-0.290364269,-0.588697874,6.652758688,12.49012896,6.47590053,,,Email,Electronics,
,5.109960072,-1.137531403,16.12214096,-11.27280613,16.77993614,-1.228991668,8.697608863,7.395518825,4.518434907,Afternoon,Gold,Email,Electronics,
3.856432606,1.163626942,3.925997594,-19.68642497,10.09207406,-17.75782649,-3.06224857,6.705447215,-2.00695607,-19.58764174,Morning,Platinum,Phone,,VIP
19.521677,9.506416589,4.727148866,1.49979712,-7.232457778,-7.891787015,5.138150114,3.925273032,14.30824178,5.250837858,,Gold,Phone,Beauty,New Customer
-3.389885781,13.68347186,-2.452568534,17.45054204,22.30688249,-7.848471231,-5.443664194,15.12643846,-10.27693241,-13.78415439,Morning,Platinum,,,Long-Term
6.481114028,-7.356964589,7.925225077,-10.03759548,-1.919414597,-5.149781708,-0.328631841,-10.42331527,-3.06935437,1.302002215,Afternoon,Silver,Phone,Electronics,
-10.57414205,8.145842984,7.928927576,-0.558380968,-5.29230547,,10.25027261,19.06287429,11.87614717,2.977227816,Morning,,Email,Beauty,Long-Term
8.871093364,-2.170028975,1.089191609,-2.023039846,,-7.903289058,14.71226459,0.613566538,8.664195464,-11.01376741,Evening,Bronze,,Electronics,
-15.00338721,-14.46369005,-14.2516794,3.773623571,0.21894613,1.759169195,2.799616321,-7.006264934,2.418627397,10.67069852,,,,Home,Long-Term
-6.43113525,-12.85841844,8.199144961,0.45961233,5.369373726,-7.475184628,-1.090740752,5.843806841,-0.029426484,-1.421267209,,Silver,,,
1.944782384,-2.107462068,,25.67731158,0.151212591,9.863158362,,-1.005499756,-22.49432687,-8.498260463,Morning,Bronze,Phone,Sports,Long-Term
12.93360244,4.162125446,-19.22781696,-5.018424324,13.60093119,-10.90454047,-22.67190797,2.98741047,-5.366050208,-14.50266115,,Platinum,Phone,,
7.063324184,-2.218179276,,-2.848409943,1.25538965,-8.319219485,27.14541815,-11.0703342,-10.89062777,1.735090826,Afternoon,,,Clothing,
10.40881874,16.21712696,1.738769974,-20.13377592,-8.996624817,-6.910661257,1.871158109,-11.68399066,0.054064937,-1.647652701,,Bronze,Email,Beauty,New Customer
-3.197604419,-13.771548,6.442360552,-5.062103165,3.405456967,11.02965698,-8.103195698,-5.248521008,7.097011038,,Morning,Silver,SMS,Home,VIP
-3.103245682,-475.7156558,8.518832106,4.662005874,-7.578322235,-2.045324305,4.068050843,-2.950795951,-6.460119101,-3.928142251,,Bronze,SMS,Electronics,
-6.556511709,16.3358437,2.359091465,13.97859837,7.179444076,0.884529058,-4.9796299,-2.249185247,-10.97105213,5.324984396,Afternoon,,SMS,Beauty,Long-Term
-7.457355065,10.36303351,-1.435128157,-19.73619797,13.480452,7.881776268,-8.298116499,-6.558935611,-20.55434747,-1.148010711,,,SMS,Clothing,Long-Term
-1.333214709,15.57301273,6.726780383,11.25950807,13.94934678,32.19465291,18.8761452,-6.937024846,,,Evening,Platinum,,,Long-Term
-2.434752607,-14.80967646,-4.300876755,,-3.871800385,-16.33863644,-14.380609,5.609098683,-2.458287892,-2.168674596,,Platinum,Email,,
-6.048545061,6.234436512,2.346410757,6.994821771,6.36325835,-7.784705393,-1.944348047,6.123763611,15.73129581,7.34160895,Morning,Gold,Email,Beauty,
15.2084866,-15.56152708,-2.835777856,9.637015707,-11.83181869,-11.30692222,12.14329714,7.665341121,3.837265399,-19.11414967,Evening,Bronze,,Beauty,VIP
7.637757747,-7.115949503,15.36241396,2.39698231,-5.484078703,-13.63921588,-1.067477849,13.58679196,14.49603132,2.577314908,Evening,Platinum,,,Long-Term
-12.78243876,10.71412493,23.98941943,2.677319984,-8.412882079,,1.008782446,-4.683278363,8.68850647,16.34419227,Afternoon,,SMS,Beauty,
-7.533296701,-12.98996852,-5.067335652,13.30797837,-3.576598739,16.72398733,-8.225391432,3.956463345,12.72768269,-1.977604773,Evening,Silver,Email,Sports,VIP
6.13927831,11.74112602,7.615334206,4.360890613,-0.166485462,-2.662923352,5.73406858,5.721002885,5.458974876,-0.804681433,Afternoon,Platinum,,,Long-Term
19.68966297,-2.297975292,-9.010165992,-0.945824161,-5.562423719,5.142051032,2.227581541,-6.417040501,-15.02569695,18.34646721,Morning,Silver,,Beauty,New Customer
3.75612197,-4.115536159,2.606659343,-4.771464867,0.06126958,8.527748331,18.15395576,-1.607203996,,7.228087624,,Bronze,SMS,Sports,New Customer
-6.24623397,-6.703453827,5.239470877,-15.53795336,-4.608265471,10.50021519,8.047566198,4.832732798,,,Afternoon,Silver,Phone,Sports,Long-Term
-9.53891138,7.226828737,3.149496089,,16.67675095,,-5.24052984,-13.37853761,2.216156013,13.78349434,,Platinum,,,Long-Term
0.315290095,3.852242952,-10.11331064,-8.947885822,0.306301252,-0.704569029,5.990360953,-3.963820417,11.00348371,-10.2585247,Afternoon,Bronze,Email,Home,New Customer
-5.215587245,-18.23823769,-21.25009277,-0.878137609,-11.02614759,0.184455974,15.17908441,-3.990361595,,-3.719608912,Afternoon,Bronze,,Home,
-6.582319317,7.427402685,-10.01981284,13.83524691,-1.451647334,-6.190035439,-6.518609757,-203.129702,-3.629958456,,Morning,Gold,,Clothing,New Customer
-7.875987239,-3.276109885,-3.015869429,-9.068540004,-0.4994275,-7.251198319,-0.578964358,3.319871624,6.285427574,1.509666737,Afternoon,,,Beauty,Long-Term
8.081198668,22.84929263,23.23726204,11.04925459,-3.299303203,-0.069225025,4.202069011,-4.174629155,-12.24650117,-16.09369037,Evening,Platinum,,Beauty,
5.257238424,8.479229947,1.385868203,10.837574,-15.83049223,13.92970591,-5.664111833,-13.39092689,-12.79459745,-5.307221497,Morning,Platinum,,Electronics,Long-Term
-9.825233436,-17.59474425,-9.410704384,1.930363865,6.171071046,1.536019697,12.83940518,7.328047422,-6.883124683,-2.092745266,Afternoon,Silver,,Sports,VIP
-3.907828524,-5.278043543,0.48143315,-5.375066209,3.111777879,-6.054808291,8.177936418,-11.98715168,3.031887358,7.126809085,,Gold,Email,Beauty,Long-Term
-7.534960555,7.247104364,-11.59927279,7.368852377,-13.59429069,-5.748069823,8.740995102,1.915524611,-3.837356655,1.993629163,,,Email,,
-3.062279042,,-11.59543089,-13.01530611,-0.897345471,7.381581083,-23.20984834,-3.268241092,13.1688465,-7.866742976,,Platinum,,Electronics,
-9.843132819,-0.196693202,-0.805894242,3.263635425,5.660390802,9.520600404,-5.936548064,10.06267906,12.1833294,4.723473525,,Gold,SMS,Home,New Customer
-1.922200126,-2.228352949,1.987875833,-6.121806818,-10.770499,,3.58474441,-9.709630085,18.95477255,-7.473164046,,Platinum,,Home,
295.0633159,-1.235741805,7.724296044,6.483028182,12.19675205,5.357121838,-1.672567666,22.11747702,-2.053422916,-1.696041242,Afternoon,Gold,Phone,Electronics,
0.832686693,6.195211586,5.612964784,16.53899605,-1.006199767,-5.325604104,-11.39783917,,7.868848105,3.582813425,Morning,,SMS,Beauty,
14.7857706,-27.68901124,10.12376303,-1.421595834,1.88491632,2.946236854,-6.067869604,15.00308529,0.357285031,-5.389510758,Morning,,SMS,,VIP
20.13468554,-10.38475586,13.23061319,-0.118823251,4.927556535,3.763171462,23.01629067,-0.593367232,-1.947534214,3.004100832,,Silver,SMS,Sports,Long-Term
8.594708469,-19.30601861,-3.643549852,-3.472752192,6.79361269,5.64263627,1.195962949,9.041000677,-6.234168518,11.43587308,Afternoon,Bronze,,Electronics,Long-Term
0.695014805,-16.01970948,-0.170034312,-3.058017331,-232.8646137,19.01144117,0.289302014,4.140557275,-16.86787752,3.318875164,Evening,Bronze,,Home,Long-Term
-6.557207294,-12.97863752,11.82524435,0.119198148,12.59261135,9.768826809,5.713378703,-20.35196689,-14.25301919,8.601338042,Morning,Platinum,,Beauty,
9.818338731,4.719213453,-3.453364754,-6.494355762,-3.200230647,9.225444469,-2.865912307,-1.949767846,-18.87476566,-8.603910073,Evening,,SMS,Home,Long-Term
-16.3004492,-1.239212917,0.965509731,12.60419444,-8.097718882,-12.23716463,7.016066249,0.875942835,,-14.61449188,Evening,Platinum,SMS,Electronics,VIP
-6.426385046,-0.300178144,-20.29072632,-13.83165671,,0.171941667,-13.68934129,-10.88618507,3.793859463,12.87613709,,,Phone,,New Customer
3.140158539,2.788970602,-13.42884078,-5.813055752,8.843215894,1.308451519,-14.8649917,-0.773139529,-12.40951902,4.355081834,Afternoon,,,Home,Long-Term
0.51143455,6.8258605,,12.32822041,-23.57644468,25.71554215,8.464598048,9.414659398,-16.51929412,16.37637086,Afternoon,Bronze,,,
-8.302852426,3.346802869,7.312479449,4.134707113,2.912856506,14.28996209,4.124150357,-4.071319349,-4.766561776,9.17373836,Morning,Platinum,Phone,Sports,New Customer
-164.4875264,-16.98896124,23.12568657,19.67764032,-0.224095151,-19.69164364,15.36704039,5.929981161,-1.363909214,4.228305518,,Silver,Phone,Sports,VIP
-7.93751369,-15.94699457,15.79367137,,11.40341391,0.596669041,7.635092478,0.947424778,,-4.679734264,,Gold,,Beauty,New Customer
-1.912335099,-11.55851319,5.691601979,-13.14543528,-13.29795574,-8.359874516,0.019375101,-10.28347082,2.266922792,,Morning,,,Electronics,New Customer
-9.177391961,-12.27673445,-1.660503761,-2.924751472,18.18210144,-2.767466738,1.846347134,-33.918594,-9.155161185,8.636450063,Morning,Platinum,,Clothing,Long-Term
-1.655041729,22.80579155,4.346302139,-11.45632051,-3.979557671,-0.032548367,20.99156081,,9.158411838,-5.663998708,Evening,Platinum,Phone,Sports,Long-Term
-24.53432682,-1.511160735,25.55645173,-12.09889077,1.216120422,7.595393696,-5.140130934,17.94549425,1.37127215,-2.154144253,Evening,Bronze,,Home,
-3.68692188,-5.882397522,-19.82940218,-5.027962161,-13.90604213,-4.768346639,8.973036367,,-8.636080606,-2.420819852,Afternoon,,,Electronics,New Customer
0.665977396,-9.98745223,-2.117089237,18.06962513,-2.570925141,-11.24107715,-7.077818931,-4.050569671,-8.071218311,-6.047528597,,,Phone,Home,
8.584531278,24.70028209,-17.65992533,-7.303919939,-19.41555585,1.266396077,-4.140263208,7.188200152,,3.694854627,Afternoon,,,Clothing,
-11.8656102,-6.509368406,7.523666796,13.92286913,-8.317730317,-9.514922794,-21.90559427,5.045006633,-14.92788764,6.137534816,,Platinum,Phone,Sports,
12.91205415,-6.441210351,-2.878627641,1.060071145,-15.55048358,-11.38574044,7.373776288,3.691609509,30.13096356,17.39907705,,Platinum,SMS,Home,
8.682964736,-3.458941453,4.182389857,11.5529193,-8.935411152,,-2.073814776,1.841894755,-16.48143352,11.0021384,Afternoon,,Phone,Sports,
11.40231785,2.34393348,6.307600416,-13.74829657,-0.098191648,13.41951129,-6.142403014,-10.16264578,-9.838297753,-22.94393051,Afternoon,Platinum,SMS,Clothing,New Customer
0.45328638,6.291297329,4.960446798,2.101520712,-10.67340172,,13.43372234,0.701216935,3.086705426,,Afternoon,Gold,Email,,Long-Term
-13.5531298,-1.327701831,-13.39038473,-7.314148967,-15.20406967,8.99479751,-9.088925446,-6.093934599,8.299673482,-10.43449426,Evening,Platinum,,Electronics,New Customer
-896.494282,-5.350865981,-13.4241531,4.797434011,-8.371735881,-8.396081805,9.075166056,-3.164215869,-10.51403566,-1.976405453,,Gold,Phone,Home,VIP
-10.97195808,-6.493216655,-9.041905123,-4.97605148,-2.944135094,2.551097881,6.424195007,-11.79452626,-9.633291715,-3.692280691,Evening,Bronze,Email,Clothing,
-2.89086011,5.249250892,-6.765912036,-2.884805156,9.811357211,-11.49190282,-6.42092156,-19.08389322,-3.391822065,4.258003778,,Bronze,,Home,VIP
0.589867443,7.343077888,8.03155168,-8.979956865,-21.35134294,-9.940139875,-4.362390002,-7.429273384,-4.83320378,7.801412213,,Silver,SMS,Clothing,VIP
2.430369149,8.310088192,4.52502432,,-5.28447971,-1.305058467,5.964943592,-4.496411126,-1.002255634,4.81998485,Afternoon,,,Electronics,VIP
-21.11001884,6.058764002,3.794360215,5.659213174,-14.05665966,3.708053299,,4.809031947,-13.22803692,10.5812109,Evening,Silver,,,
-5.961666262,-848.6758334,9.969753179,-0.041321758,9.46644088,0.672253726,-5.332479546,12.88756338,2.064662618,0.544171175,,Bronze,Phone,Beauty,
-2.711773915,7.135017597,-10.64188876,-13.36392363,-4.744779979,-9.335333975,,8.225916237,-9.200940169,5.197696728,Afternoon,Platinum,,,New Customer
-6.345063818,2.999702591,1.42048001,3.684639057,-6.156010054,0.793086195,-2.273097644,3.877314144,-3.527073168,-14.28993666,Evening,Silver,Phone,Sports,Long-Term
-18.25593805,23.31210992,2.337301978,-16.475385,9.144139459,-8.455356365,,-11.50927043,17.65855013,1.332280316,Evening,Bronze,,Electronics,
,4.401867905,,8.647629536,0.456810681,8.269162074,5.291782421,0.58596764,-7.623379126,1.066094023,Evening,Platinum,Phone,Home,
10.01379677,1.400547172,-5.177887921,-10.20264785,21.37038567,10.39435366,-9.935196688,,766.5899751,-1.567003012,,Platinum,,,
-17.09510764,0.712053855,-9.642755699,-16.07409526,7.650490147,-6.47174741,-6.95904895,-0.612611592,6.989833479,16.88673549,,Bronze,Email,Sports,
10.68648555,0.221076484,4.575946464,-6.045974556,-12.37368559,-0.93515211,,-4.494430027,-4.881620533,1.485957032,,Platinum,,Home,
-11.03779798,-2.840602659,2.82079457,-14.28991642,8.291791606,-6.881662142,,14.63604402,9.36353174,-2.837757962,Afternoon,Platinum,,Clothing,VIP
-1.145818787,-13.23207996,-10.57946896,-4.033639204,-8.990051931,7.414048804,-3.612041198,-2.796761965,-8.798347493,-2.208714726,Evening,Bronze,Email,Clothing,Long-Term
-7.205195165,,6.49452338,-21.79386222,7.416028036,-9.578285984,-9.15917228,-11.01577458,-10.85734275,-9.921155668,Morning,Bronze,Email,Sports,VIP
0.789013838,0.216598259,-7.384880691,-10.53907873,-6.442409512,-7.261263888,11.82896454,12.40121263,-3.539364714,,Afternoon,Bronze,Phone,Home,
-1.832583519,-2.449584792,,,-9.410318008,1.720220904,-0.529630299,-7.209373333,6.774004283,,Morning,,SMS,Sports,VIP
25.71710972,7.712313737,-9.691512436,,-18.56481699,8.38107107,7.969194471,-3.152528114,-8.623427568,-7.731535721,Evening,Gold,Phone,,
-1.113941484,,10.21195719,-1.477462235,0.188120991,7.661443718,-22.11222099,,-10.23567848,,,Platinum,,Beauty,VIP
-4.370466218,,-2.764505028,6.388780139,1.881066826,-1.341040791,6.261122876,,-2.683014872,,Evening,Bronze,,Home,VIP
22.38084825,-10.29088805,5.275064593,-0.880067473,1.032283995,-4.23534122,-12.38482978,-4.162667816,15.46387152,4.076111351,Morning,Bronze,Phone,Beauty,VIP
3.497541564,-14.49987663,-1.512835371,,-6.943847756,7.032139393,8.635137615,-12.32756816,11.35470413,-0.886427414,Morning,Platinum,,Home,Long-Term
-18.95862499,11.97498724,-9.177375637,-1.860448487,3.331148827,-8.889778838,-13.58460623,6.24277931,-15.74425681,2.982499818,,Silver,SMS,Sports,New Customer
5.531480654,17.14983184,1.492965819,-14.65820278,1.997948379,7.369646347,0.442047373,2.668690014,6.78423092,7.697425536,Morning,Silver,,,
0.184793795,-1.628119659,5.642334709,-1.058985084,-6.609075037,2.449167077,13.34241585,-4.318601786,7.340958644,-6.170282699,,Platinum,SMS,Home,Long-Term
,0.672788061,1.424564735,-29.36640549,-4.43506413,7.106070672,11.2873977,13.36116811,5.804726299,1.747262739,Evening,Bronze,,,VIP
-17.92625327,0.292831548,7.368239254,-4.743893471,-5.168313685,-7.855344912,-21.06282204,-1.732439882,13.75765738,-6.67346472,Evening,Silver,,Home,
-8.048701682,-14.25550056,-7.378805456,12.29757386,,26.2998274,-3.421890186,9.884393168,11.31437581,0.644726492,Afternoon,Gold,SMS,Sports,
-6.333509041,9.467920073,-1.639645489,-8.153431637,0.528404762,-0.24552671,2.422016709,4.245794898,6.061547966,-14.97138306,Evening,,Phone,Home,Long-Term
-22.47843262,2.773123529,-9.848722271,-1.910290485,-4.260253466,-14.25890573,-2.506061199,-8.793278356,25.86096673,-0.621313202,Morning,,Phone,Sports,Long-Term
3.891463179,5.819731087,,3.839036447,0.993755929,15.11562727,4.418067816,0.617930169,-11.26603885,-13.77106882,,Gold,SMS,Home,Long-Term
1.249478028,,-4.831852386,2.356255106,-12.70587553,-21.36722212,-5.484640663,-4.507915729,-27.10278341,-3.588284268,Afternoon,Platinum,,Beauty,
-3.563571518,20.22969623,-8.200813394,11.38439098,6.03863078,6.470956982,5.485584895,5.795051511,-5.348013914,-9.498757893,Afternoon,Gold,Phone,Sports,
7.778577555,8.678661909,0.863153229,22.01393276,-2.972783819,5.014371368,3.422704806,16.90164547,0.218062801,4.360660988,,Platinum,Email,,Long-Term
3.343429422,-16.80387794,12.84282205,-8.63764979,5.639775793,0.089613663,,-7.661945396,6.571454107,-10.86782779,Morning,Bronze,,Clothing,VIP
2.435018753,22.87125223,0.59015752,8.408832267,-7.074828562,-26.92913918,-4.756318847,11.92582744,1.888899835,14.56704073,Afternoon,Platinum,,,New Customer
-15.58087636,,-5.261515844,-3.395818703,,-9.772384551,-4.645151912,,,-4.163812589,,Silver,Phone,Sports,Long-Term
7.529483375,-7.954935045,-7.733026549,13.8537075,3.327131215,8.799784741,-14.29381,0.637111315,-7.501702474,0.832256426,,,,Beauty,VIP
-3.953898746,-1.765249121,-1.32452633,-18.60404036,-7.196636588,-2.2215795,-18.43207793,11.64704494,-17.57281128,-1.961271673,Evening,Gold,Email,,
-6.208849999,-22.77424884,-0.18377692,8.292794199,-10.91017248,16.88237967,1.606498281,2.980647033,-6.030772142,10.08728864,,Silver,SMS,,New Customer
-4.208376021,-0.912334881,0.961440328,5.131618947,19.79196882,1.423896546,12.03646021,10.4640506,-9.202809125,13.39378534,Morning,Platinum,SMS,Clothing,
-7.375121971,-6.327704517,15.82148265,19.65583307,-6.271846501,-0.525343621,-1.708038064,-3.749073625,5.855911083,10.29573358,,Bronze,Email,Electronics,New Customer
116.3438176,-2.189103356,6.299008177,16.12936649,4.511976417,22.99658302,-7.43269062,8.518509239,4.730562179,5.657274957,,Bronze,,Clothing,
-8.150105679,10.53305682,-6.574216856,7.062143351,9.905442798,7.969297979,9.831146075,6.947239969,16.01316041,-14.98967225,Afternoon,Bronze,Email,Home,New Customer
-19.93573747,-15.79829887,-4.977842742,6.591858791,5.247783256,17.05588448,-0.68295619,-13.77359945,1.529937886,0.378026793,,Bronze,Email,,VIP
18.48116851,0.681742241,10.14971022,16.67564611,-0.904361404,13.81721552,16.90815364,-21.16538991,8.026355354,16.69994905,Morning,,SMS,Electronics,VIP
-1.192905033,-12.32270717,5.955517263,7.830622947,-12.4379678,-3.238629297,8.989613555,-15.28304321,16.49908914,1.396513626,Morning,,,Home,
-2.876423282,10.48693661,,-13.42870189,-7.836991219,5.783884197,14.25191734,11.09352013,-10.55215616,-0.83578415,Evening,Silver,,,
7.559519081,-0.313814629,15.62151544,-3.144438347,-10.26833201,,-4.136544925,-0.923567744,13.14101122,-6.205900096,,Platinum,Phone,Sports,
2.00948396,15.21244669,-0.471214032,0.120638499,16.72376267,8.397454664,12.65603518,-0.911120418,11.38143545,8.739401719,Evening,,SMS,Electronics,
-6.378746097,13.12235713,4.220847054,2.706730299,7.554078392,6.853151651,-7.854945756,23.77287882,13.03063172,-1.028820352,,Bronze,,Clothing,
-1.354253012,-6.135301941,-14.86748556,-6.071074051,-7.531818884,-12.32551529,9.457139262,19.2867116,2.454917336,1.406897717,,Gold,SMS,Electronics,Long-Term
-6.555241986,-0.247932008,-3.652258103,7.811427074,3.460103322,5.510882637,10.95439305,15.73634336,20.33444555,-9.150895267,Evening,Silver,,Electronics,New Customer
-10.48944406,-2.595853158,9.177234314,-4.865984546,-2.758048069,1224.201197,13.79295678,-4.624157704,-2.602259953,0.24077588,Morning,Bronze,,Beauty,
6.847643684,-5.367111298,-11.96866423,-7.986143128,-5.943485853,-8.0535571,-7.723258666,-16.42087927,-14.09036983,-1.274950761,Morning,Silver,,Clothing,VIP
8.493792737,6.414716358,,-10.22106259,-4.166745262,-3.543860956,6.983288752,3.976687417,5.144708336,8.324880778,,,,Home,New Customer
0.552004391,-10.11156227,-5.065326504,4.572873903,-11.86846118,,0.432961839,5.099713774,497.8059274,17.43836905,Morning,Platinum,Phone,,Long-Term
-1.323052349,-18.60151108,5.65160202,0.316611667,,-17.71532111,-6.849357581,-1.373722883,-2.938374361,5.603011492,,,Email,Home,
-7.105203246,-2.541914819,-8.435368095,24.43854638,-4.615351859,2.766548293,17.26824232,-15.39121684,-4.741126451,8.963543516,,Gold,Phone,,Long-Term
5.10361477,5.697690786,-18.46656141,-19.21121853,14.20034881,-18.41020028,5.244358954,23.00331096,11.03363603,15.44834975,Evening,,,Sports,
2.651889642,2.007963198,-3.279944511,11.8652805,8.696611398,-15.00167681,-0.991299512,17.63396857,4.920070155,3.202654311,Evening,Platinum,Phone,,
,,3.619348021,24.0060586,-5.051954011,-19.80286968,4.710443269,-3.203905552,7.654979882,4.903649983,Afternoon,Gold,SMS,Beauty,
23.98424379,-8.890027235,10.05173115,-2.417945353,13.97042464,18.68123358,-4.961998974,-1.669416251,1.298577159,-3.324285933,,Silver,Phone,Home,VIP
3.80341313,11.26565238,2.069417416,-3.678111914,4.008880468,3.440702976,13.9762057,-7.054134774,2.76148513,-11.80114607,Evening,Silver,,Clothing,
-3.191228778,7.072021339,10.28389225,1.395616176,-7.883307952,17.26072182,13.15363146,-10.82770792,0.230550257,-0.41091115,Afternoon,Bronze,,Home,
-6.848306248,8.992099396,-6.018197428,-17.21100562,8.979064732,5.910259065,-2.534680949,-6.11829653,-8.407348011,5.11172183,Morning,Bronze,,Home,New Customer
1.321544978,-3.325297957,,-8.46019341,-12.33052704,0.641143001,11.02600664,-10.92573145,-7.443846132,1.877479017,Afternoon,Platinum,,Beauty,
,5.849321117,14.75688366,1.244965363,,-7.110019131,-3.136712986,-12.93853354,-5.392390894,-0.629254635,Morning,Silver,,Beauty,
2.93023414,3.56996535,0.724767124,5.545871295,-2.395794279,1.813472492,-11.71858781,15.09332577,2.711801591,-17.11141198,Evening,Silver,,Beauty,New Customer
13.98196373,-16.28111512,-254.1993391,1.964669853,-27.54563495,-8.315292883,-0.767358469,-4.050793003,-3.824536746,-10.2803712,Evening,,SMS,Home,New Customer
3.309522763,-0.792267342,5.045673153,-9.232947131,4.095645681,0.93255478,-2.842545546,0.273888556,-2.697860419,-4.707085999,Morning,Platinum,SMS,Clothing,VIP
2.884070048,-1.971473268,-10.64222558,6.410374964,-3.744610577,0.836502777,1.092549729,5.161421783,-9.71996078,-4.139921194,Morning,Bronze,,Electronics,VIP
-4.703792654,2.079459649,1.363753891,4.310276888,7.117924867,1.85585618,-4.3352417,-9.617238916,20.26147259,-10.76213183,Morning,Silver,SMS,Sports,New Customer
-0.935001283,-3.228857323,11.86295471,-2.187543392,-7.8880804,-8.099597437,-5.267961179,4.962230534,-3.155302759,-7.198376024,Afternoon,Silver,,Home,
6.144829011,7.05224928,9.008083502,-4.165040842,-8.206093151,0.968015846,-1.205050486,,-7.245464232,-10.99250954,Morning,Platinum,,Beauty,VIP
-6.34180022,11.24261003,5.985954604,5.229377811,-9.01983436,-4.469493587,-4.68596535,9.742735625,-1.715278152,7.748647513,Evening,Bronze,,Beauty,VIP
